35150,LECOUSSE,-1.219746,48.360073
35152,LIFFRE,-1.513063,48.204304
35177,LA MEZIERE,-1.750541,48.216079
35178,MEZIERES-SUR-COUESNON,-1.438068,48.297366
35207,NOYAL-SUR-VILAINE,-1.504468,48.091271
35224,PLERGUER,-1.845026,48.528487
35227,PLEUMELEUC,-1.892678,48.183047
35245,ROMILLE,-1.878074,48.222454
35260,SAINT-CHRISTOPHE-DES-BOIS,-1.235438,48.226355
35265,SAINT-DOMINEUC,-1.868425,48.360566
35271,SAINT-GEORGES-DE-REINTEMBAULT,-1.234042,48.513168
35273,SAINT-GERMAIN-EN-COGLES,-1.263744,48.397616
35363,PONT-PEAN,-1.694745,48.011100
36018,LE BLANC,1.1009290,46.634812
36034,CHABRIS,1.6292261,47.255315
36070,EGUZON-CHANTOME,1.5700017,46.434375
36123,MEZIERES-EN-BRENNE,1.2575365,46.812100
36141,NEUVY-SAINT-SEPULCHRE,1.8138386,46.592387
36220,THENAY,1.4291466,46.594811
36241,VILLEDIEU-SUR-INDRE,1.5163479,46.844627
37001,ABILLY,0.7354475,46.941079
37018,BALLAN-MIRE,0.6023255,47.337043
37046,CERE-LA-RONDE,1.1824196,47.253980
37109,FONDETTES,0.6039431,47.411174
37139,LUYNES,0.5430116,47.411264
37171,NOIZAY,0.8976439,47.417004
37195,LA RICHE,0.6378548,47.381371
37224,SAINT-LAURENT-EN-GATINES,0.7710918,47.584983
37233,SAINT-PIERRE-DES-CORPS,0.7385737,47.388295
37247,SEPMES,0.6850922,47.080671
37276,VILLEDOMER,0.8705949,47.551626
37282,YZEURES-SUR-CREUSE,0.8768010,46.790362
38006,ALLEVARD,6.1199229,45.387394
38052,LE BOURG-D'OISANS,6.0302299,45.058575
38085,CHARVIEU-CHAVAGNEUX,5.1517726,45.739982
38389,SAINT-GEORGES-D'ESPERANCHE,5.0805149,45.560162
38517,TULLINS,5.4906316,45.293938
38546,VIGNIEU,5.4215085,45.631500
38548,VILLARD-DE-LANS,5.5403353,45.070797
39470,LES ROUSSES,6.0707696,46.498284
39473,SAFFLOZ,5.8636791,46.669224
39500,SALINS-LES-BAINS,5.8756271,46.947628
40092,DUMES,-0.581264,43.704189
40224,PEYREHORADE,-1.106205,43.558893
40246,SABRES,-0.733992,44.146293
40294,SAUGNAC-ET-CAMBRAN,-0.989144,43.672675
40313,TARTAS,-0.782256,43.818530
41052,CHITENAY,1.3674759,47.491069
41067,COUR-CHEVERNY,1.4776095,47.510390
41097,GIEVRES,1.6713222,47.289574
41106,LAMOTTE-BEUVRON,2.0231812,47.603322
41171,OUCQUES,1.3001865,47.819046
41185,PRUNIERS-EN-SOLOGNE,1.6797513,47.340141
41194,ROMORANTIN-LANTHENAY,1.7452311,47.374480
42022,BONSON,4.2222322,45.522290
42095,FIRMINY,4.2887739,45.378805
42145,MONTAGNY,4.2262083,46.033023
42165,PANISSIERES,4.3448088,45.793886
42200,SAINT-ANDRE-LE-PUY,4.2647939,45.646794
42207,SAINT-CHAMOND,4.5030025,45.470134
42230,SAINT-GERMAIN-LAVAL,4.0204528,45.830796
42234,SAINT-HEAND,4.3820481,45.530809
42246,SAINT-JULIEN-MOLIN-MOLETTE,4.6186786,45.321694
